deal_unique_id,from_currency_ISO_code,to_currency_ISO_code,deal_timestamp,deal_amount
4413,INR,USD,04/16/1964,7990
4414,AED,INR,11/14/1994,7746
4415,USD,INR,08/16/1904,9287
4416,INR,USD,03/25/1953,5921
4417,EURO,INR,01/22/1996,6896
4418,AED,INR,01/08/1947,3269
4419,AED,INR,10/29/1965,3253
4420,EURO,AED,04/09/1907,5109
4421,INR,INR,09/29/2026,9447
4422,INR,INR,07/22/1906,6222
4423,INR,EURO,02/16/2002,2713
4424,EURO,USD,07/18/2023,4907
4425,INR,AED,04/19/2048,8117
4426,EURO,INR,02/20/2045,502
4427,INR,EURO,10/20/1987,5994
4428,USD,INR,07/04/1967,7388
4429,EURO,EURO,08/01/1998,5353
4430,INR,AED,12/15/2014,709
4431,USD,USD,08/25/2046,7220
4432,INR,AED,10/21/2060,8841
4433,EURO,INR,12/14/1999,5589
4434,INR,EURO,08/27/1952,5008
4435,EURO,INR,10/27/2005,4193
4436,INR,USD,10/06/2057,5243
4437,AED,USD,02/08/2046,9886
4438,USD,USD,10/04/1902,9392
4439,AED,USD,01/20/2032,3193
4440,USD,EURO,10/01/1940,780
4441,AED,EURO,10/22/2013,6495
4442,AED,EURO,04/30/2064,6357
4443,INR,EURO,12/31/1935,1573
4444,EURO,INR,02/15/1934,7045
4445,USD,EURO,05/05/1914,9716
4446,EURO,AED,05/10/1900,1085
4447,EURO,EURO,10/02/2018,408
4448,AED,USD,12/07/1972,380
4449,AED,EURO,07/31/1959,8573
4450,EURO,AED,05/09/2014,3236
4451,EURO,INR,04/01/1917,295
4452,INR,AED,04/15/1948,3177
4453,USD,INR,05/03/2042,5599
4454,EURO,EURO,09/28/2064,8524
4455,EURO,INR,08/26/1953,9182
4456,AED,INR,12/19/2018,4482
4457,USD,AED,09/21/2067,9695
4458,USD,USD,07/25/1936,806
4459,USD,INR,01/31/1905,9338
4460,AED,AED,05/23/2002,3307
4461,AED,INR,06/22/2004,4082
4462,AED,EURO,01/19/1905,589
4463,AED,INR,02/04/1930,8224
4464,EURO,USD,02/23/1920,756
4465,EURO,USD,03/01/1965,6014
4466,INR,USD,12/15/1984,1090
4467,AED,USD,01/03/2002,5157
4468,USD,AED,10/13/2015,905
4469,EURO,INR,12/11/1905,8962
4470,INR,AED,06/10/2052,3986
4471,AED,EURO,08/16/1929,15
4472,AED,USD,12/15/2050,9774
4473,AED,INR,01/03/2052,9569
4474,INR,EURO,07/14/1922,8532
4475,AED,INR,05/16/1974,4436
4476,USD,EURO,04/27/2012,1420
4477,AED,INR,07/29/1958,4898
4478,INR,USD,03/05/1975,5342
4479,INR,EURO,09/07/2034,9434
4480,EURO,EURO,07/04/1979,7248
4481,USD,EURO,03/08/2019,5513
4482,EURO,INR,06/19/2050,5393
4483,EURO,EURO,01/07/2028,544
4484,INR,INR,09/24/1984,5985
4485,INR,USD,07/08/2057,2975
4486,INR,INR,05/25/2028,4262
4487,USD,AED,04/05/1999,9803
4488,INR,AED,05/05/1969,5224
4489,USD,USD,06/17/1922,7368
4490,USD,INR,09/09/2024,6064
4491,USD,AED,04/12/1922,5700
4492,AED,INR,04/30/1917,3299
4493,AED,AED,10/04/1995,6561
4494,USD,USD,07/21/2061,6438
4495,AED,EURO,03/30/2006,7447
4496,AED,USD,01/13/2015,943
4497,USD,USD,07/21/1924,9882
4498,INR,USD,11/20/1903,4016
4499,USD,USD,08/15/1970,5046
4500,AED,AED,01/19/2043,9142
4501,EURO,EURO,01/21/1900,5129
4502,AED,EURO,07/15/1971,1123
4503,AED,INR,04/29/2037,5345
4504,INR,USD,10/20/2010,3749
4505,AED,INR,10/25/2001,2048
4506,INR,INR,02/26/2052,7674
4507,USD,AED,05/13/2047,7250
4508,AED,INR,03/17/1929,4265
4509,AED,USD,05/28/2005,4994
4510,USD,INR,03/28/1990,5278
4511,USD,AED,12/04/2032,4645
4512,USD,AED,12/25/1952,8735
4513,INR,AED,04/20/2012,3851
4514,AED,USD,03/10/2020,7744
4515,INR,EURO,01/22/1947,5468
4516,EURO,INR,05/10/2001,6743
4517,AED,USD,09/16/2054,6989
4518,EURO,EURO,04/09/2025,6963
4519,EURO,INR,09/09/2047,2033
4520,USD,EURO,11/22/1916,6437
4521,INR,EURO,05/22/1957,1162
4522,AED,AED,02/12/2002,3003
4523,INR,AED,08/29/2059,7913
4524,INR,EURO,12/15/1997,824
4525,INR,EURO,09/19/1955,8740
4526,AED,EURO,05/27/1911,2429
4527,USD,USD,04/25/2021,5520
4528,USD,INR,03/26/1982,7625
4529,AED,AED,09/06/1976,6743
4530,AED,USD,07/16/1954,6398
4531,USD,INR,08/20/1998,2998
4532,INR,USD,09/17/1943,4962
4533,AED,INR,01/07/1924,5150
4534,EURO,AED,08/20/1964,4075
4535,USD,INR,06/12/1962,9227
4536,EURO,INR,01/17/1965,6518
4537,EURO,USD,11/04/2029,8855
4538,INR,INR,03/20/2050,4552
4539,EURO,INR,03/13/1992,1856
4540,EURO,AED,08/29/2069,5786
4541,AED,USD,04/11/1906,1723
4542,AED,USD,03/29/2004,7012
4543,EURO,USD,03/03/1937,8401
4544,USD,INR,01/27/2041,8379
4545,USD,USD,05/15/2036,3439
4546,EURO,EURO,06/27/1980,7614
4547,AED,EURO,09/11/1915,2889
4548,USD,AED,04/06/1995,5511
4549,USD,INR,01/07/1903,7389
4550,EURO,INR,09/12/1996,8149
4551,INR,AED,06/19/2029,6095
4552,EURO,USD,06/09/2009,1329
4553,EURO,EURO,03/29/1908,7023
4554,USD,AED,03/21/1978,3038
4555,EURO,EURO,06/22/2028,7019
4556,AED,USD,07/23/2041,2554
4557,INR,EURO,01/08/1971,4447
4558,AED,INR,02/20/2010,7293
4559,USD,AED,11/05/2017,3436
4560,USD,INR,08/29/1916,4818
4561,INR,USD,12/02/2030,4507
4562,USD,EURO,01/16/1972,8707
4563,USD,AED,04/29/1925,6546
4564,INR,EURO,11/14/1978,9825
4565,USD,EURO,02/26/1928,2838
4566,AED,EURO,06/18/1956,2828
4567,EURO,AED,06/22/2070,4670
4568,INR,USD,06/11/1969,8336
4569,INR,EURO,08/11/1936,963
4570,EURO,EURO,05/09/2054,9879
4571,EURO,AED,08/22/2015,9195
4572,INR,EURO,01/03/1957,5891
4573,USD,AED,10/06/1948,6500
4574,USD,INR,07/12/1953,1513
4575,USD,INR,10/10/1913,1081
4576,AED,USD,08/27/2009,5123
4577,USD,INR,01/26/1923,7275
4578,EURO,AED,07/25/1903,3592
4579,EURO,EURO,05/19/1912,3591
4580,AED,INR,06/18/2041,259
4581,EURO,INR,08/07/1976,2569
4582,USD,EURO,06/18/2036,8257
4583,INR,USD,08/23/2069,7520
4584,INR,INR,09/06/2025,8240
4585,INR,AED,09/17/2024,2537
4586,USD,INR,11/08/1918,794
4587,EURO,INR,04/19/1940,3134
4588,USD,INR,11/19/1969,8275
4589,INR,INR,04/09/1983,9512
4590,INR,USD,02/23/1921,151
4591,USD,USD,03/22/1933,9111
4592,INR,USD,12/10/1938,5650
4593,INR,EURO,08/22/1917,4163
4594,EURO,EURO,04/13/2040,5565
4595,AED,INR,10/28/1924,9098
4596,EURO,INR,07/18/2008,5194
4597,AED,INR,01/02/2052,6643
4598,USD,USD,11/18/1912,3922
4599,AED,INR,05/16/1920,7634
4600,AED,EURO,02/11/2040,5031
4601,USD,AED,10/23/1907,9280
4602,USD,EURO,06/28/1909,9234
4603,INR,USD,07/08/1973,2326
4604,INR,USD,10/25/1950,5520
4605,AED,USD,09/06/2059,5913
4606,AED,USD,09/27/1954,5030
4607,INR,AED,11/02/2052,400
4608,AED,INR,11/12/2039,7997
4609,EURO,USD,10/23/2034,2991
4610,INR,AED,07/12/2013,2993
4611,INR,AED,06/23/2022,3171
4612,USD,INR,11/27/1947,7370
4613,EURO,EURO,08/19/1974,8238
4614,INR,USD,09/21/2031,791
4615,INR,USD,03/27/2017,7146
4616,INR,USD,12/06/1902,7918
4617,USD,AED,02/02/1958,2811
4618,INR,EURO,03/22/2018,5427
4619,INR,AED,02/06/1976,4904
4620,EURO,USD,02/13/2013,364
4621,USD,EURO,07/28/2058,3369
4622,USD,INR,04/16/1955,4568
4623,EURO,USD,03/28/2038,9430
4624,USD,USD,08/09/1998,2594
4625,EURO,INR,06/06/1966,405
4626,EURO,USD,02/01/2061,4843
4627,AED,INR,05/09/2001,5583
4628,USD,INR,02/02/1977,9061
4629,EURO,EURO,11/12/1937,2286
4630,USD,AED,03/29/2010,4999
4631,USD,AED,10/16/2034,9848
4632,USD,EURO,07/29/2022,6331
4633,USD,AED,03/17/1967,3284
4634,AED,USD,12/24/2060,8494
4635,AED,USD,07/20/2033,4896
4636,EURO,USD,09/04/1922,7613
4637,EURO,AED,11/20/1930,8033
4638,EURO,AED,11/18/2070,1433
4639,INR,INR,06/12/1944,9671
4640,USD,AED,12/31/1960,8252
4641,INR,AED,04/22/1939,1176
4642,EURO,AED,05/04/1963,7942
4643,EURO,AED,05/22/1923,1535
4644,INR,USD,07/08/1909,696
4645,USD,EURO,11/08/2054,3455
4646,EURO,USD,01/01/2070,4130
4647,INR,AED,01/29/2032,681
4648,AED,USD,03/13/1908,6283
4649,EURO,EURO,03/23/1911,7907
4650,AED,EURO,04/30/1969,9958
4651,EURO,EURO,04/04/2038,7006
4652,INR,INR,03/14/1964,9729
4653,INR,INR,06/13/1978,3280
4654,EURO,INR,03/07/1942,9564
4655,INR,INR,04/29/1916,8458
4656,USD,EURO,07/09/1923,1437
4657,EURO,USD,06/10/1993,6306
4658,USD,USD,03/18/1905,3500
4659,EURO,INR,09/17/1939,5215
4660,EURO,USD,07/22/1966,7710
4661,AED,AED,01/22/1984,9034
4662,AED,EURO,08/15/1905,2706
4663,INR,USD,05/26/1932,3067
4664,EURO,USD,10/10/1999,5465
4665,AED,USD,09/15/1964,5204
4666,INR,INR,02/09/1959,1863
4667,INR,AED,12/01/2020,8767
4668,USD,INR,05/21/2060,7485
4669,AED,AED,11/11/1993,1593
4670,INR,USD,05/15/2051,7125
4671,AED,INR,04/06/1902,5135
4672,USD,EURO,07/07/1999,703
4673,USD,AED,04/25/2064,1836
4674,INR,USD,09/18/1966,3272
4675,AED,INR,04/07/1916,86
4676,AED,AED,12/30/2037,4766
4677,INR,AED,04/22/1970,381
4678,AED,EURO,10/05/1941,6034
4679,INR,AED,09/01/1936,2004
4680,AED,INR,07/03/2002,7706
4681,USD,AED,06/19/1994,3100
4682,USD,AED,09/18/1982,8969
4683,AED,INR,10/15/1990,1675
4684,USD,AED,03/03/1952,4226
4685,INR,EURO,12/14/2005,8122
4686,INR,INR,11/12/1946,7355
4687,USD,INR,02/19/2033,2439
4688,EURO,AED,09/13/2069,7778
4689,AED,INR,11/25/2023,2806
4690,INR,EURO,02/09/2056,5606
4691,AED,USD,11/12/2037,2185
4692,AED,INR,02/08/2036,9822
4693,AED,AED,02/24/1941,3738
4694,INR,AED,04/20/2023,3587
4695,EURO,INR,01/10/1959,7319
4696,EURO,USD,08/12/1957,499
4697,INR,AED,07/03/1978,9521
4698,EURO,AED,03/10/2033,7739
4699,AED,EURO,07/09/2011,9915
4700,EURO,USD,10/07/2063,5979
4701,INR,EURO,11/15/1933,5619
4702,AED,INR,09/12/2070,8262
4703,INR,AED,04/14/1999,1542
4704,USD,USD,06/27/1910,5252
4705,USD,AED,08/16/2046,9216
4706,USD,EURO,01/27/1987,9954
4707,AED,INR,11/01/2002,4279
4708,AED,EURO,03/19/1957,7797
4709,INR,AED,01/10/1974,5622
4710,EURO,INR,03/17/1999,531
4711,EURO,AED,10/21/1988,5175
4712,EURO,INR,02/15/1941,7550
4713,INR,AED,01/12/1901,5674
4714,EURO,EURO,09/30/2061,783
4715,USD,EURO,02/23/2021,6664
4716,AED,INR,04/04/2046,2728
4717,EURO,USD,10/14/1922,9907
4718,INR,INR,02/23/1945,2766
4719,USD,USD,07/04/2038,8847
4720,EURO,AED,10/13/1911,445
4721,AED,EURO,08/20/1980,1062
4722,USD,INR,09/05/2000,3239
4723,INR,AED,03/04/1972,7489
4724,INR,USD,12/21/2034,1890
4725,USD,USD,05/07/1910,3293
4726,EURO,AED,06/30/1902,3722
4727,INR,AED,02/04/2021,9761
4728,AED,AED,02/25/1993,4518
4729,USD,INR,08/21/1972,6313
4730,AED,USD,07/13/1974,8395
4731,INR,EURO,03/22/1957,9947
4732,INR,USD,01/10/2064,7951
4733,EURO,EURO,12/10/1931,8211
4734,EURO,EURO,01/18/1987,5796
4735,USD,AED,02/06/2031,3307
4736,USD,AED,05/31/2068,2362
4737,AED,AED,02/07/1911,7526
4738,USD,EURO,08/18/2018,3501
4739,INR,AED,06/02/2043,5874
4740,INR,USD,08/18/1942,9108
4741,USD,EURO,06/22/1959,6465
4742,EURO,USD,11/09/1943,4840
4743,USD,INR,03/03/1990,3591
4744,USD,USD,10/28/1950,7271
4745,USD,USD,05/09/2025,8724
4746,AED,USD,10/25/1965,1421
4747,INR,INR,09/25/1940,9642
4748,USD,USD,10/14/2059,5166
4749,INR,EURO,06/29/1926,9692
4750,USD,INR,12/03/1943,3946
4751,USD,USD,09/20/1902,1153
4752,INR,AED,09/09/1944,228
4753,USD,INR,08/26/2059,8161
4754,EURO,EURO,05/31/1990,1707
4755,INR,INR,06/24/1977,6745
4756,EURO,USD,07/15/2057,2237
4757,USD,AED,10/12/2059,6961
4758,INR,EURO,05/29/2044,8549
4759,AED,AED,01/14/2037,3596
4760,INR,AED,01/30/2046,6565
4761,EURO,EURO,03/29/1946,3941
4762,INR,EURO,07/30/1917,4752
4763,INR,AED,05/12/1929,1436
4764,USD,AED,05/14/2014,4598
4765,INR,EURO,06/09/1905,9971
4766,EURO,EURO,01/17/2017,2367
4767,AED,USD,03/21/2000,3037
4768,AED,EURO,01/14/2048,1979
4769,INR,AED,11/11/2011,2457
4770,USD,INR,03/24/1986,2583
4771,EURO,USD,05/11/1986,1161
4772,EURO,USD,05/28/1917,1664
4773,EURO,INR,08/04/1941,7438
4774,INR,USD,11/22/1926,7915
4775,INR,EURO,01/02/1961,5857
4776,EURO,EURO,07/28/1922,3489
4777,AED,USD,09/19/2031,8199
4778,INR,AED,10/17/1905,1244
4779,EURO,AED,01/23/1941,3022
4780,INR,INR,07/06/1956,860
4781,AED,EURO,01/24/2056,1918
4782,EURO,EURO,06/06/2043,1593
4783,AED,EURO,07/14/1965,1012
4784,INR,EURO,03/20/1915,6053
4785,EURO,USD,04/14/2044,1788
4786,INR,USD,11/02/2003,1568
4787,INR,USD,04/29/1907,4090
4788,USD,USD,12/20/1988,4939
4789,EURO,USD,10/08/1992,8714
4790,EURO,AED,03/04/2058,4620
4791,AED,AED,09/13/1921,3531
4792,AED,AED,12/22/2035,7735
4793,AED,INR,12/16/2020,8016
4794,INR,AED,05/09/2018,8663
4795,INR,USD,01/25/2065,1239
4796,EURO,INR,04/28/2038,5815
4797,USD,INR,03/19/1907,2220
4798,USD,USD,10/20/1970,4247
4799,INR,USD,05/11/2048,528
4800,EURO,INR,09/27/1947,7175
4801,INR,AED,02/27/2034,924
4802,USD,EURO,06/22/2056,9967
4803,USD,EURO,06/29/2034,64
4804,EURO,EURO,04/30/2045,1323
4805,EURO,AED,05/29/1926,3874
4806,INR,EURO,01/16/1991,2177
4807,USD,USD,09/26/2067,3165
4808,INR,INR,04/24/2041,2590
4809,INR,INR,10/27/1997,3010
4810,EURO,INR,12/15/1970,411
4811,USD,INR,12/17/2044,4388
4812,AED,USD,08/26/1964,3714
4813,INR,EURO,02/06/2054,3644
4814,EURO,EURO,04/05/1962,2847
4815,INR,EURO,04/28/1999,9029
4816,INR,AED,05/13/1960,8124
4817,INR,EURO,11/16/2065,2200
4818,AED,INR,03/05/2024,9227
4819,EURO,USD,05/25/2020,8557
4820,AED,INR,11/01/2039,349
4821,EURO,EURO,03/27/1919,5838
4822,AED,AED,03/16/2028,185
4823,EURO,EURO,08/29/1952,6545
4824,AED,EURO,11/21/1969,2718
4825,AED,USD,11/26/2026,5061
4826,AED,EURO,05/24/2027,7896
4827,AED,INR,08/24/2060,10
4828,EURO,USD,07/16/1926,2572
4829,AED,INR,09/20/2024,7356
4830,INR,USD,01/03/1910,1921
4831,EURO,AED,06/01/1924,4082
4832,USD,EURO,11/16/2061,5652
4833,USD,USD,11/30/1979,472
4834,INR,EURO,12/13/1929,7007
4835,AED,AED,09/25/2039,9049
4836,AED,AED,01/11/1902,5576
4837,USD,INR,10/09/2057,1448
4838,EURO,EURO,07/13/1987,407
4839,AED,EURO,03/03/1987,4181
4840,AED,INR,08/20/1987,2230
4841,USD,AED,09/18/2030,6039
4842,USD,AED,08/05/2033,8280
4843,INR,INR,10/16/1944,3720
4844,EURO,AED,11/08/1994,8
4845,INR,USD,07/13/1926,2389
4846,INR,AED,01/18/2058,4584
4847,AED,AED,08/16/1956,4935
4848,EURO,INR,03/04/1952,5690
4849,EURO,AED,03/19/1942,9341
4850,EURO,USD,04/17/2027,4836
4851,AED,EURO,04/13/1994,5776
4852,USD,EURO,08/31/2008,9354
4853,USD,USD,06/20/2051,9677
4854,INR,USD,04/29/1951,7812
4855,EURO,USD,11/02/2032,7082
4856,EURO,INR,10/27/1905,6563
4857,USD,USD,03/01/2020,1235
4858,USD,EURO,03/28/1989,5132
4859,USD,INR,06/24/2064,5607
4860,EURO,INR,09/08/2041,9101
4861,AED,USD,11/20/1960,4680
4862,INR,EURO,09/13/2022,199
4863,AED,AED,02/19/1988,1681
4864,AED,USD,02/26/1907,5346
4865,INR,AED,09/12/1910,6677
4866,EURO,USD,04/10/2002,9328
4867,INR,USD,04/04/2018,4191
4868,EURO,EURO,03/24/1993,7330
4869,EURO,AED,05/11/2043,3310
4870,USD,AED,01/07/2014,807
4871,EURO,USD,12/29/1962,878
4872,AED,USD,07/24/2054,3140
4873,AED,INR,05/11/1949,5173
4874,INR,USD,12/22/1911,3281
4875,INR,USD,04/08/1933,7983
4876,AED,EURO,12/09/2012,4396
4877,EURO,USD,08/19/1982,1656
4878,EURO,USD,11/08/1966,2244
4879,AED,EURO,12/29/1981,6808
4880,INR,EURO,08/21/1985,8746
4881,EURO,AED,05/10/2046,6437
4882,AED,EURO,11/27/2033,3469
4883,INR,USD,12/25/1946,1699
4884,AED,EURO,03/29/1956,8148
4885,EURO,INR,01/14/1955,8563
4886,INR,EURO,12/21/1925,390
4887,AED,INR,08/14/1924,5084
4888,AED,USD,08/06/2034,4420
4889,EURO,AED,07/18/2043,4208
4890,AED,INR,07/03/2060,7314
4891,AED,AED,08/04/1966,9624
4892,AED,USD,05/05/1961,1945
4893,USD,INR,03/23/2021,1168
4894,EURO,INR,09/28/2061,6001
4895,AED,AED,10/31/2054,7475
4896,USD,EURO,11/28/2059,7837
4897,AED,INR,10/21/2028,6537
4898,AED,AED,07/02/1934,5061
4899,INR,AED,06/25/1989,8619
4900,EURO,USD,02/16/1997,9029
4901,AED,INR,04/11/2049,1801
4902,USD,AED,02/24/1911,7819
4903,AED,AED,12/21/1963,9731
4904,USD,USD,07/27/1922,7609
4905,USD,INR,09/17/2064,2918
4906,AED,AED,11/12/1932,3480
4907,AED,AED,11/02/2064,7624
4908,INR,INR,01/01/1977,5213
4909,AED,USD,11/03/1946,6482
4910,AED,USD,12/30/1910,4847
4911,AED,INR,02/10/2054,3866
4912,USD,USD,01/21/2027,2546
4913,INR,AED,02/11/1939,2136
4914,USD,INR,05/13/1939,559
4915,INR,INR,10/24/1992,7884
4916,EURO,EURO,09/25/1991,4200
4917,INR,EURO,08/08/1906,1391
4918,USD,EURO,04/12/2009,3734
4919,EURO,EURO,11/02/1939,6867
4920,INR,AED,01/19/1981,7527
4921,AED,INR,05/14/2031,7667
4922,USD,EURO,07/06/2018,7948
4923,EURO,EURO,09/28/1908,7195
4924,USD,INR,04/10/2037,6546
4925,EURO,EURO,01/10/2027,8596
4926,INR,INR,09/01/2057,2622
4927,EURO,AED,11/22/1923,5024
4928,AED,EURO,02/18/1991,9287
4929,EURO,EURO,10/16/2069,5451
4930,AED,INR,11/18/2046,1891
4931,AED,INR,08/30/2030,2656
4932,INR,EURO,02/12/2058,976
4933,INR,USD,02/13/1925,4612
4934,USD,USD,04/19/1905,1435
4935,EURO,AED,05/25/1910,3090
4936,USD,AED,06/18/1955,3025
4937,USD,USD,03/20/1981,1773
4938,INR,EURO,06/29/2039,7756
4939,USD,EURO,03/15/1901,5645
4940,USD,AED,08/01/2060,1172
4941,EURO,EURO,06/08/2059,95
4942,INR,USD,10/21/1975,5807
4943,USD,AED,02/12/1956,3363
4944,INR,USD,10/15/2049,1234
4945,INR,AED,02/22/2023,4240
4946,INR,USD,10/12/1966,5122
4947,USD,INR,09/29/2015,1880
4948,EURO,USD,06/01/1965,6670
4949,USD,USD,01/22/1991,713
4950,INR,INR,11/22/1936,81
4951,EURO,EURO,07/26/1915,8235
4952,EURO,AED,04/10/2044,5962
4953,EURO,INR,08/15/1921,7870
4954,USD,INR,08/14/1927,5494
4955,AED,USD,06/09/2032,9710
4956,USD,USD,07/25/1901,4336
4957,INR,INR,09/05/1925,6333
4958,INR,AED,08/20/2000,4111
4959,INR,EURO,05/10/2006,2886
4960,EURO,EURO,10/25/2031,15
4961,EURO,INR,01/03/2029,2523
4962,AED,AED,05/06/1964,3271
4963,USD,AED,05/02/2012,139
4964,EURO,AED,04/17/2012,3897
4965,INR,AED,01/15/2011,8445
4966,AED,INR,08/05/1995,7251
4967,USD,EURO,06/28/2034,3715
4968,USD,INR,02/07/1949,5502
4969,AED,EURO,02/04/2061,230
4970,EURO,AED,08/08/2051,9915
4971,EURO,EURO,09/30/1925,5394
4972,AED,EURO,08/13/1971,4677
4973,EURO,EURO,04/10/1963,4616
4974,AED,INR,01/26/1937,8006
4975,EURO,EURO,11/20/2039,5044
4976,EURO,INR,06/17/1946,4069
4977,EURO,EURO,07/13/2041,6209
4978,AED,INR,12/28/1986,8056
4979,AED,USD,05/12/1918,5504
4980,EURO,AED,10/13/2055,3470
4981,USD,INR,02/02/1984,1975
4982,AED,INR,06/14/2010,1665
4983,USD,AED,08/13/1999,8428
4984,USD,INR,07/20/1939,9340
4985,USD,AED,12/05/1964,2801
4986,AED,INR,09/27/1967,4609
4987,EURO,INR,01/30/1941,8764
4988,INR,USD,01/14/1930,190
4989,EURO,USD,11/19/1924,6860
4990,AED,INR,04/07/2035,3779
4991,INR,AED,09/04/1972,8222
4992,EURO,AED,05/12/1915,9641
4993,EURO,USD,08/19/2020,4408
4994,EURO,EURO,10/03/2033,4463
4995,USD,EURO,12/19/1908,2246
4996,AED,INR,09/21/2069,9087
4997,AED,INR,05/06/1937,7905
4998,EURO,AED,11/16/1942,2085
4999,AED,AED,08/04/1940,5687
5000,USD,USD,11/08/2058,893
5001,INR,AED,07/15/1926,4286
5002,USD,USD,06/09/1998,8814
5003,INR,EURO,04/17/1919,6034
5004,EURO,USD,01/04/1994,162
5005,INR,EURO,05/31/1932,5003
5006,EURO,USD,07/19/2020,9370
5007,EURO,INR,02/08/2000,9562
5008,USD,USD,09/05/1977,5279
5009,INR,INR,12/21/1938,9666
5010,AED,USD,10/25/2017,9588
5011,AED,INR,01/10/1927,1402
5012,AED,USD,09/07/2061,1920
5013,EURO,EURO,10/21/2063,4942
5014,INR,INR,01/15/1941,158
5015,AED,USD,10/28/1976,5478
5016,INR,AED,02/11/1903,399
5017,AED,USD,01/22/1935,6743
5018,EURO,INR,01/29/2000,9683
5019,EURO,EURO,06/27/1911,8887
5020,INR,USD,07/04/1927,3912
5021,AED,USD,10/31/2021,3037
5022,AED,USD,03/22/1980,161
5023,EURO,AED,09/17/2059,7714
5024,AED,AED,05/02/2045,4982
5025,EURO,INR,08/25/2046,6506
5026,EURO,INR,03/11/1994,8408
5027,INR,EURO,04/11/1994,6161
5028,EURO,USD,08/30/2070,799
5029,USD,USD,03/16/2022,3732
5030,USD,USD,12/28/2030,2666
5031,INR,USD,11/27/2067,9727
5032,EURO,INR,06/26/1971,7899
5033,EURO,EURO,06/23/2019,7939
5034,USD,EURO,10/01/2000,6193
5035,EURO,EURO,05/10/1962,9374
5036,AED,INR,10/04/2039,4793
5037,USD,INR,08/08/1969,9147
5038,INR,AED,05/14/2043,347
5039,INR,USD,05/23/2025,1941
5040,USD,AED,07/09/1995,8809
5041,AED,USD,11/02/2027,5115
5042,EURO,INR,02/21/2056,6954
5043,EURO,EURO,09/17/1934,7344
5044,INR,EURO,04/15/2061,2771
5045,USD,EURO,04/20/1912,753
5046,AED,AED,04/30/2005,797
5047,AED,INR,11/06/1918,2452
5048,USD,AED,03/10/2048,4599
5049,AED,AED,01/13/1938,1250
5050,USD,EURO,05/10/1924,3608
5051,EURO,EURO,07/02/2032,4081
5052,EURO,EURO,08/30/2026,1967
5053,USD,USD,12/16/1998,3645
5054,INR,INR,03/31/2061,2696
5055,USD,AED,05/20/2045,378
5056,AED,AED,11/17/1947,3228
5057,INR,AED,02/16/2030,8941
5058,AED,USD,02/11/1904,6371
5059,USD,AED,03/30/1909,5838
5060,USD,EURO,09/03/2003,7543
5061,EURO,EURO,05/18/2031,9128
5062,USD,AED,03/20/1958,7672
5063,INR,USD,11/09/2068,7080
5064,INR,INR,03/10/2029,4622
5065,USD,INR,11/09/2048,6544
5066,INR,INR,04/20/1984,7068
5067,USD,USD,08/28/1968,2234
5068,EURO,INR,04/15/1913,2701
5069,EURO,EURO,04/19/1945,517
5070,EURO,AED,07/30/2024,4664
5071,AED,INR,09/20/1907,2860
5072,INR,INR,01/31/2056,4756
5073,AED,USD,10/25/1978,5438
5074,EURO,AED,03/01/1910,5554
5075,EURO,EURO,05/22/2062,754
5076,INR,EURO,11/28/2032,9512
5077,AED,INR,05/25/1922,2334
5078,EURO,USD,05/18/1906,7575
5079,EURO,INR,06/23/1902,3368
5080,EURO,USD,04/04/1967,6228
5081,AED,INR,05/11/2014,1198
5082,AED,AED,09/11/2002,1754
5083,INR,INR,04/03/2051,1898
5084,AED,AED,10/18/2045,6073
5085,AED,USD,11/21/1932,3960
5086,USD,EURO,07/29/2026,7626
5087,USD,AED,06/21/1995,7670
5088,EURO,INR,10/27/1938,7983
5089,AED,INR,09/15/1901,3314
5090,AED,AED,01/23/2067,8701
5091,EURO,AED,12/23/2034,5082
5092,AED,EURO,11/17/1996,7111
5093,INR,EURO,02/24/1945,2988
5094,EURO,INR,07/20/1998,300
5095,INR,INR,02/09/1910,846
5096,USD,USD,11/04/1951,9594
5097,EURO,AED,11/15/2027,2908
5098,USD,AED,08/30/1958,6708
5099,AED,INR,05/09/1956,3070
5100,EURO,USD,09/25/1900,3921
5101,USD,EURO,03/18/1986,7364
5102,AED,AED,02/07/2014,5963
5103,INR,USD,05/18/1909,4734
5104,AED,USD,07/30/1987,2466
5105,INR,USD,10/05/1951,4357
5106,USD,AED,09/02/1984,7523
5107,AED,EURO,01/12/2009,7736
5108,AED,AED,10/18/2003,9866
5109,INR,INR,07/26/1972,7511
5110,AED,INR,09/21/2009,4886
5111,USD,AED,11/20/1962,6083
5112,AED,INR,03/02/2064,5500
5113,AED,INR,12/11/1967,9009
5114,USD,AED,11/30/1969,8661
5115,USD,EURO,01/08/2065,2605
5116,USD,INR,08/25/1930,2084
5117,EURO,INR,04/28/1989,8085
5118,INR,AED,09/15/2017,6938
5119,USD,INR,03/19/2009,1630
5120,USD,USD,04/30/2005,5975
5121,AED,INR,08/20/2026,2749
5122,INR,EURO,08/02/2046,8028
5123,USD,USD,06/27/2003,6958
5124,AED,AED,12/10/2010,9151
5125,AED,AED,06/16/1924,1394
5126,USD,AED,12/27/1968,4183
5127,USD,AED,01/09/1922,7213
5128,INR,AED,12/22/1908,9642
5129,USD,INR,04/20/1905,9165
5130,INR,AED,04/22/1922,5581
5131,USD,INR,08/14/2027,9243
